player_name,Role,sold_price,team,year,Player Origin,runs,balls,matches,strike_rate,wickets,run_conceded,balls_bowled,overs,economy,value_score,normalized_score,fair_price,difference,status
Quinton De Kock,Wicket Keeper,35000000,Delhi Daredevils,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,35000000,Overpaid
Quinton De Kock,Wicket Keeper,28000000,Royal Challengers Bangalore,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,28000000,Overpaid
Quinton De Kock,Wicket Keeper,67500000,Lucknow Super Giants,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,67500000,Overpaid
R Samarth,Batsman,2000000,Sunrisers Hyderabad,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
R. Ashwin,All-Rounder,50000000,Rajasthan Royals,2022,Indian,191,140,12,136.4285714,13,506,419,69.83333333,7.245823389,107.6842857,34.54140375719945,727931567.0281737,-677931567,Undervalued
R. Sai Kishore,Bowler,2000000,Chennai Super Kings,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
R. Sai Kishore,Bowler,30000000,Gujarat Titans,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,30000000,Overpaid
R. Sanjay Yadav,All-Rounder,1000000,Kolkata Knight Riders,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Rahul Ajay Tripathi,All-Rounder,1000000,Rising Pune Supergiant,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Rahul Buddhi,Batsman,2000000,Mumbai Indians,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Rahul Chahar,Bowler,1000000,Rising Pune Supergiant,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Rahul Chahar,Bowler,19000000,Mumbai Indians,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,19000000,Overpaid
Rahul Chahar,Bowler,52500000,Punjab Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,52500000,Overpaid
Rahul Sharma,Bowler,19000000,Delhi Daredevils,2014,Indian,0,0,0,0,1,65,36,6,10.83333333,0.05,0.016038275,337993.4046219777,18662006.595378023,Overpaid
Rahul Sharma,Bowler,3000000,Chennai Super Kings,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Rahul Shukla,Bowler,4000000,Delhi Daredevils,2014,Indian,18,21,3,85.71428571,3,105,58,9.666666667,10.86206897,21.857142856499998,7.011017358821965,147751402.58754748,-143751402.6,Undervalued
Rahul Tewatia,All-Rounder,1000000,Rajasthan Royals,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Rahul Tewatia,All-Rounder,2500000,Kings XI Punjab,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2500000,Overpaid
Rahul Tewatia,All-Rounder,30000000,Delhi Daredevils,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,30000000,Overpaid
Rahul Tewatia,All-Rounder,90000000,Gujarat Titans,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,90000000,Overpaid
Rahul Tripathi,Batsman,34000000,Rajasthan Royals,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,34000000,Overpaid
Rahul Tripathi,Batsman,6000000,Kolkata Knight Riders,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,6000000,Overpaid
Rahul Tripathi,Batsman,85000000,Sunrisers Hyderabad,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,85000000,Overpaid
Raj Angad Bawa,All-Rounder,20000000,Punjab Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,20000000,Overpaid
Rajagopal Sathish,All-Rounder,2000000,Kolkata Knight Riders,2016,Indian,24,24,3,100,2,59,38,6.333333333,9.315789474,26.53,8.509908717288377,179339300.49242136,-177339300.5,Undervalued
Rajat Bhatia,All-Rounder,17000000,Rajasthan Royals,2014,Indian,67,55,7,121.8181818,13,287,232,38.66666667,7.422413793,50.32272727,16.141794778465833,340174998.3970108,-323174998.4,Undervalued
Rajat Bhatia,All-Rounder,6000000,Rising Pune Supergiant,2016,Indian,34,20,5,170,6,249,208,34.66666667,7.182692308,42.269999999999996,13.55875768864605,285739624.26741993,-279739624.3,Undervalued
Rajat Patidar,Batsman,2000000,Royal Challengers Bangalore,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Rajvardhan Hangargekar,All-Rounder,15000000,Chennai Super Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,15000000,Overpaid
Ramandeep Singh,All-Rounder,2000000,Mumbai Indians,2022,Indian,45,42,4,107.1428571,6,55,41,6.833333333,8.048780488,37.20142856499999,11.93293483757536,251476749.94971284,-249476749.9,Undervalued
Ramesh Kumar,Batsman,2000000,Kolkata Knight Riders,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Ranganath Vinay Kumar,Bowler,28000000,Kolkata Knight Riders,2014,Indian,4,7,2,57.14285714,10,294,194,32.33333333,9.092783505,11.53142857,3.698884452285758,77950936.05734874,-49950936.06,Undervalued
Ranganath Vinay Kumar,Bowler,10000000,Kolkata Knight Riders,2018,Indian,6,4,1,150,2,65,25,4.166666667,15.6,25.55,8.195558527203847,172714629.76183063,-162714629.8,Undervalued
Rashid Khan Arman,Bowler,40000000,Sunrisers Hyderabad,2017,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,40000000,Overpaid
Rashid Khan Arman,Bowler,90000000,Sunrisers Hyderabad,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,90000000,Overpaid
Rasikh Dar,Bowler,2000000,Mumbai Indians,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Rasikh Dar,Bowler,2000000,Kolkata Knight Riders,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Rassie Van Der Dussen,Batsman,10000000,Rajasthan Royals,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Ravi Bishnoi,Bowler,20000000,Kings XI Punjab,2020,Indian,7,12,2,58.33333333,14,381,318,53,7.188679245,13.2,4.234104600978199,89230258.81682217,-69230258.82,Undervalued
Ravi Bopara,All-Rounder,10000000,Sunrisers Hyderabad,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Ravi Rampaul,Bowler,21750000,Royal Challengers Bangalore,2013,Overseas,38,39,6,97.43589744,15,282,241,40.16666667,7.020746888,33.92538462,10.882092961969825,229331124.98943815,-207581125,Undervalued
Ravi Rampaul,Bowler,9000000,Royal Challengers Bangalore,2014,Overseas,13,13,1,100,2,37,37,6.166666667,6,21.060000000000002,6.755321431816556,142362822,-133362822,Undervalued
Ravichandran Ashwin,All-Rounder,76000000,Kings XI Punjab,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,76000000,Overpaid
Ricky Bhui,Batsman,1000000,Sunrisers Hyderabad,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Ricky Bhui,Batsman,2000000,Sunrisers Hyderabad,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Ricky Ponting,Batsman,30000000,Mumbai Indians,2013,Overseas,52,76,5,68.42105263,0,0,0,0,0,34.47315789,11.057799731581763,233034000.09666124,-203034000.1,Undervalued
Riley Meredith,Bowler,80000000,Punjab Kings,2021,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,80000000,Overpaid
Riley Meredith,Bowler,10000000,Mumbai Indians,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Rinku Singh,Batsman,1000000,Kings XI Punjab,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Rinku Singh,Batsman,8000000,Kolkata Knight Riders,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,8000000,Overpaid
Rinku Singh,Batsman,5500000,Kolkata Knight Riders,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5500000,Overpaid
Ripal Patel,All-Rounder,2000000,Delhi Capitals,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Ripal Patel,All-Rounder,2000000,Delhi Capitals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Rishabh Pant,Wicket Keeper,19000000,Delhi Daredevils,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,19000000,Overpaid
Rishi Dhawan,All-Rounder,30000000,Kings XI Punjab,2014,Indian,82,75,6,109.3333333,15,373,294,49,7.612244898,54.63,17.523419268108352,369291593.8561735,-339291593.9,Undervalued
Rishi Dhawan,All-Rounder,5500000,Kolkata Knight Riders,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5500000,Overpaid
Rishi Dhawan,All-Rounder,5500000,Punjab Kings,2022,Indian,37,41,4,90.24390244,6,164,119,19.83333333,8.268907563,31.226585366000002,10.016411270911162,211087598.05146334,-205587598.1,Undervalued
Riyan Parag,All-Rounder,2000000,Rajasthan Royals,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Riyan Parag,All-Rounder,38000000,Rajasthan Royals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,38000000,Overpaid
Robin Uthappa,Batsman,50000000,Kolkata Knight Riders,2014,Indian,660,485,16,136.0824742,0,0,0,0,0,310.1323711,99.47976511845087,2096453920.0343091,-2046453920,Undervalued
Robin Uthappa,Batsman,64000000,Kolkata Knight Riders,2018,Indian,351,274,16,128.1021898,0,0,0,0,0,176.0653285,56.47568313453052,1190178396.1092424,-1126178396,Undervalued
Robin Uthappa,Batsman,30000000,Rajasthan Royals,2020,Indian,196,170,12,115.2941176,0,0,0,0,0,106.0141176,34.005671460997796,716641451.1827693,-686641451.2,Undervalued
Robin Uthappa,Batsman,20000000,Chennai Super Kings,2022,Indian,230,181,11,127.0718232,0,0,0,0,0,122.0307735,39.14326208122485,824911931.9431708,-804911931.9,Undervalued
Romario Shepherd,All-Rounder,77500000,Sunrisers Hyderabad,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,77500000,Overpaid
Ronit More,Bowler,1000000,Chennai Super Kings,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Ross Taylor,Batsman,20000000,Delhi Daredevils,2014,Overseas,59,62,4,95.16129032,0,0,0,0,0,41.12419355,13.191222509068211,277994123.7924338,-257994123.8,Undervalued
Rovman Powell,All-Rounder,3000000,Kolkata Knight Riders,2017,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Rovman Powell,Batsman,28000000,Delhi Capitals,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,28000000,Overpaid
Rudra Pratap Singh,Bowler,30000000,Royal Challengers Bangalore,2013,Indian,0,0,0,0,14,336,251,41.83333333,8.03187251,0.7000000000000001,0.2245358500603794,4731907.664707689,25268092.33529231,Overpaid
Rudra Pratap Singh,Bowler,3000000,Rising Pune Supergiant,2016,Indian,0,0,0,0,3,114,76,12.66666667,9,0.15000000000000002,0.048114825,1013980.2138659332,1986019.7861340668,Overpaid
Ruturaj Gaikwad,Batsman,2000000,Chennai Super Kings,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Ryan McLaren,Bowler,3750000,Kolkata Knight Riders,2013,Overseas,3,6,2,50,4,95,46,7.666666667,12.39130435,9.729999999999999,3.1210483158392726,65773516.53943685,-62023516.54,Undervalued
Ryan Ten Doeschate,All-Rounder,10000000,Kolkata Knight Riders,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Sachin Baby,Batsman,1000000,Royal Challengers Bangalore,2016,Indian,119,82,6,145.1219512,3,8,10,1.666666667,4.8,75.30829268000001,24.156302162142353,509074124.7836313,-508074124.8,Undervalued
Sachin Baby,Batsman,2000000,Sunrisers Hyderabad,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Sachin Baby,Batsman,2000000,Royal Challengers Bangalore,2021,Indian,7,17,1,41.17647059,0,0,0,0,0,9.556470589,3.065386067379802,64600480.61,-62600480.61,Undervalued
Sachin Rana,Bowler,2000000,Royal Challengers Bangalore,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Sachithra Senanayaka,All-Rounder,46875000,Kolkata Knight Riders,2013,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,46875000,Overpaid
Sagar Trivedi,All-Rounder,1000000,Rajasthan Royals,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Sam Billings,Wicket Keeper,3000000,Delhi Daredevils,2016,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Sam Billings,Wicket Keeper,10000000,Chennai Super Kings,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Sam Billings,Wicket Keeper,20000000,Delhi Capitals,2021,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,20000000,Overpaid
Sam Billings,Wicket Keeper,20000000,Kolkata Knight Riders,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,20000000,Overpaid
Sam Curran,All-Rounder,72000000,Kings XI Punjab,2019,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,72000000,Overpaid
Sam Curran,All-Rounder,55000000,Chennai Super Kings,2020,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,55000000,Overpaid
Samuel Badree,Bowler,3000000,Chennai Super Kings,2014,Overseas,0,0,0,0,2,103,87,14.5,7.103448276,0.1,0.03207655,675986.8092439554,2324013.1907560444,Overpaid
Samuel Badree,Bowler,5000000,Royal Challengers Bangalore,2016,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Sandeep Bavanaka,All-Rounder,2000000,Sunrisers Hyderabad,2020,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Sandeep Lamichhane,Bowler,2000000,Delhi Daredevils,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Sandeep Sharma,Bowler,8500000,Kings XI Punjab,2014,Indian,2,5,1,40,19,358,255,42.5,8.423529412,8.18,2.623861790705576,55295720.99615555,-46795721,Undervalued
Sandeep Sharma,Bowler,30000000,Sunrisers Hyderabad,2018,Indian,0,4,3,0,14,334,273,45.5,7.340659341,1.81,0.5805855551561238,12235361.247315593,17764638.752684407,Overpaid
Sandeep Sharma,Bowler,5000000,Punjab Kings,2022,Indian,0,0,0,0,3,156,126,21,7.428571429,0.15000000000000002,0.048114825,1013980.2138659332,3986019.786134067,Overpaid
Sandeep Warrier,Bowler,1000000,Royal Challengers Bangalore,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Sanjay Yadav,All-Rounder,2000000,Sunrisers Hyderabad,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Sanjay Yadav,All-Rounder,5000000,Mumbai Indians,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Sanju Samson,Wicket Keeper,42000000,Delhi Daredevils,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,42000000,Overpaid
Sanju Samson,Wicket Keeper,80000000,Rajasthan Royals,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,80000000,Overpaid
Sarabjit Ladda,Bowler,1000000,Gujarat Lions,2016,Indian,0,0,0,0,0,21,12,2,10.5,0,0,0,1000000,Overpaid
Sarfaraz Khan,All-Rounder,2000000,Delhi Capitals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Sarfaraz Naushad Khan,Batsman,5000000,Royal Challengers Bangalore,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Sarfaraz Naushad Khan,All-Rounder,2500000,Kings XI Punjab,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2500000,Overpaid
Saurabh Dubey,Bowler,2000000,Sunrisers Hyderabad,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Saurabh Kumar,Bowler,1000000,Rising Pune Supergiant,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Saurabh Kumar,All-Rounder,2000000,Punjab Kings,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Saurabh Tiwary,Batsman,7000000,Delhi Daredevils,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,7000000,Overpaid
Saurabh Tiwary,Batsman,3000000,Mumbai Indians,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Saurabh Tiwary,Batsman,8000000,Mumbai Indians,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,8000000,Overpaid
Saurabh Tiwary,Batsman,5000000,Mumbai Indians,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Sayan Ghosh,Bowler,1000000,Kolkata Knight Riders,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Sayan Ghosh,Bowler,2000000,Delhi Daredevils,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Sayan Sekhar Mandal,All-Rounder,1000000,Kolkata Knight Riders,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Scott Boland,Bowler,5000000,Rising Pune Supergiant,2016,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Sean Abbott,Bowler,10000000,Royal Challengers Bangalore,2015,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Sean Abbott,Bowler,24000000,Sunrisers Hyderabad,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,24000000,Overpaid
Shadab Jakati,Bowler,2000000,Royal Challengers Bangalore,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Shadab Jakati,All-Rounder,2000000,Gujarat Lions,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Shahbaz Ahamad,Wicket Keeper,2000000,Royal Challengers Bangalore,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Shahbaz Ahamad,All-Rounder,24000000,Royal Challengers Bangalore,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,24000000,Overpaid
Shahbaz Nadeem,Bowler,8500000,Delhi Daredevils,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,8500000,Overpaid
Shahbaz Nadeem,Bowler,32000000,Delhi Daredevils,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,32000000,Overpaid
Shahbaz Nadeem,Bowler,5000000,Lucknow Super Giants,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Shahrukh Khan,All-Rounder,52500000,Punjab Kings,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,52500000,Overpaid
Shahrukh Khan,All-Rounder,90000000,Punjab Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,90000000,Overpaid
Shakib Al Hasan,All-Rounder,28000000,Kolkata Knight Riders,2014,Overseas,229,160,11,143.125,15,339,307,51.16666667,6.625407166,124.75874999999999,40.01830283388622,843352693.3776432,-815352693.4,Undervalued
Shakib Al Hasan,All-Rounder,20000000,Sunrisers Hyderabad,2018,Overseas,239,203,13,117.7339901,16,458,345,57.5,7.965217391,126.0400985,40.42931523108497,852014440.3194864,-832014440.3,Undervalued
Shakib Al Hasan,All-Rounder,32000000,Kolkata Knight Riders,2021,Overseas,47,50,6,94,5,188,157,26.16666667,7.184713376,36.78,11.797755093172505,248627948.4399268,-216627948.4,Undervalued
Shane Watson,All-Rounder,95000000,Royal Challengers Bangalore,2016,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,95000000,Overpaid
Shane Watson,All-Rounder,40000000,Chennai Super Kings,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,40000000,Overpaid
Sharad Lumba,Batsman,2000000,Mumbai Indians,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Shardul Thakur,Bowler,2000000,Kings XI Punjab,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Shardul Thakur,Bowler,26000000,Chennai Super Kings,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,26000000,Overpaid
Shardul Thakur,Bowler,107500000,Delhi Capitals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,107500000,Overpaid
Shashank Singh,All-Rounder,1000000,Delhi Daredevils,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Shashank Singh,All-Rounder,3000000,Rajasthan Royals,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Shashank Singh,All-Rounder,2000000,Sunrisers Hyderabad,2022,Indian,69,47,5,146.8085106,0,20,13,2.166666667,9.230769231,53.54127659,17.174194360647917,361931967.2492219,-359931967.2,Undervalued
Shaun Marsh,Batsman,22000000,Kings XI Punjab,2014,Overseas,70,54,2,129.6296296,0,0,0,0,0,50.284444439999994,16.129514967356165,339916211.5160055,-317916211.5,Undervalued
Sheldon Cottrell,Bowler,85000000,Kings XI Punjab,2020,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,85000000,Overpaid
Sheldon Jackson,Batsman,1500000,Kolkata Knight Riders,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1500000,Overpaid
Sheldon Jackson,Wicket Keeper,2000000,Kolkata Knight Riders,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Sheldon Jackson,Wicket Keeper,6000000,Kolkata Knight Riders,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,6000000,Overpaid
Shelley Shaurya,Bowler,1000000,Gujarat Lions,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Sherfane Rutherford,All-Rounder,20000000,Delhi Capitals,2019,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,20000000,Overpaid
Sherfane Rutherford,All-Rounder,10000000,Royal Challengers Bangalore,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Shikhar Dhawan,Batsman,52000000,Sunrisers Hyderabad,2018,Indian,497,379,16,131.1345646,0,0,0,0,0,239.3001847,76.75924341282133,1617637683.0008235,-1565637683,Undervalued
Shikhar Dhawan,Batsman,82500000,Punjab Kings,2022,Indian,460,395,14,116.4556962,0,0,0,0,0,220.4483544,70.71222665,1490201797.1421628,-1407701797,Undervalued
Shimron Hetmyer,Batsman,42000000,Royal Challengers Bangalore,2019,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,42000000,Overpaid
Shimron Hetmyer,Batsman,77500000,Delhi Capitals,2020,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,77500000,Overpaid
Shimron Hetmyer,Batsman,85000000,Rajasthan Royals,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,85000000,Overpaid
Shishir Bhavane,Batsman,1000000,Royal Challengers Bangalore,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Shivam Dube,All-Rounder,50000000,Royal Challengers Bangalore,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,50000000,Overpaid
Shivam Dube,All-Rounder,44000000,Rajasthan Royals,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,44000000,Overpaid
Shivam Dube,All-Rounder,40000000,Chennai Super Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,40000000,Overpaid
Shivam Mavi,All-Rounder,30000000,Kolkata Knight Riders,2018,Indian,13,15,3,86.66666667,7,273,179,29.83333333,9.150837989,20.05,6.431348277,135535355.3,-105535355.3,Undervalued
Shivam Mavi,All-Rounder,72500000,Kolkata Knight Riders,2022,Indian,3,8,3,37.5,5,229,142,23.66666667,9.676056338,8.275,2.654334513,55937908.46493731,16562091.535062693,Overpaid
Shivam Sharma,Bowler,1000000,Kings XI Punjab,2014,Indian,5,3,2,166.6666667,3,121,96,16,7.5625,28.040000004999996,8.994264624,189546701.34580442,-188546701.3,Undervalued
Shivil Kaushik,Bowler,1000000,Gujarat Lions,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Shreevats Goswami,Wicket Keeper,10000000,Sunrisers Hyderabad,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Shreyas Gopal,Bowler,1000000,Mumbai Indians,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Shreyas Gopal,All-Rounder,2000000,Rajasthan Royals,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Shreyas Gopal,Bowler,7500000,Sunrisers Hyderabad,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,7500000,Overpaid
Shreyas Iyer,Batsman,26000000,Delhi Daredevils,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,26000000,Overpaid
Shreyas Iyer,Batsman,122500000,Kolkata Knight Riders,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,122500000,Overpaid
Shrikant Mundhe,All-Rounder,2000000,Kolkata Knight Riders,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Shubam Agrawal,All-Rounder,1000000,Gujarat Lions,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Shubham Garhwal,All-Rounder,2000000,Rajasthan Royals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Shubham Ranjane,All-Rounder,2000000,Rajasthan Royals,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Shubman Gill,Batsman,18000000,Kolkata Knight Riders,2018,Indian,203,142,10,142.9577465,0,0,0,0,0,112.43366197499999,36.06483980993996,760036724.1009368,-742036724.1,Undervalued
Siddarth Kaul,Bowler,4500000,Delhi Daredevils,2014,Indian,2,2,1,100,2,136,82,13.66666667,9.951219512,16.33,5.2381006164085635,110388645.9495379,-105888645.9,Undervalued
Siddarth Kaul,Bowler,1000000,Sunrisers Hyderabad,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Siddarth Kaul,Bowler,38000000,Sunrisers Hyderabad,2018,Indian,3,14,3,21.42857143,24,558,402,67,8.328358209,6.814285715,2.185787764942224,46063672.57421522,-8063672.574,Undervalued
Siddarth Kaul,Bowler,7500000,Royal Challengers Bangalore,2022,Indian,0,0,0,0,0,43,24,4,10.75,0,0,0,7500000,Overpaid
Siddhesh Dinesh Lad,All-Rounder,1000000,Mumbai Indians,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Siddhesh Dinesh Lad,Batsman,2000000,Mumbai Indians,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Simarjeet Singh,Bowler,2000000,Chennai Super Kings,2022,Indian,7,8,3,87.5,4,143,113,18.83333333,7.592920354,17.444999999999997,5.595754149004739,117925898.87260799,-115925898.9,Undervalued
Srikkanth Anirudha,Batsman,2000000,Sunrisers Hyderabad,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Steven Smith,All-Rounder,40000000,Rajasthan Royals,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,40000000,Overpaid
Steven Smith,Batsman,22000000,Delhi Capitals,2021,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,22000000,Overpaid
